Multi Channel DataManager 1.14.8.22147 ASCII Export
File version: 1
Stream label: Spike Detector (1);Spike Detector; Spike Timestamps1
Stream type: TimeStamp
Data subtype: NeuralSpike

47 (ID=0) [µs],48 (ID=1) [µs],46 (ID=2) [µs],45 (ID=3) [µs],38 (ID=4) [µs],37 (ID=5) [µs],28 (ID=6) [µs],36 (ID=7) [µs],27 (ID=8) [µs],17 (ID=9) [µs],26 (ID=10) [µs],16 (ID=11) [µs],35 (ID=12) [µs],25 (ID=13) [µs],15 (ID=14) [µs],14 (ID=15) [µs],24 (ID=16) [µs],34 (ID=17) [µs],13 (ID=18) [µs],23 (ID=19) [µs],12 (ID=20) [µs],22 (ID=21) [µs],33 (ID=22) [µs],21 (ID=23) [µs],32 (ID=24) [µs],31 (ID=25) [µs],44 (ID=26) [µs],43 (ID=27) [µs],41 (ID=28) [µs],42 (ID=29) [µs],52 (ID=30) [µs],51 (ID=31) [µs],53 (ID=32) [µs],54 (ID=33) [µs],61 (ID=34) [µs],62 (ID=35) [µs],71 (ID=36) [µs],63 (ID=37) [µs],72 (ID=38) [µs],82 (ID=39) [µs],73 (ID=40) [µs],83 (ID=41) [µs],64 (ID=42) [µs],74 (ID=43) [µs],84 (ID=44) [µs],85 (ID=45) [µs],75 (ID=46) [µs],65 (ID=47) [µs],86 (ID=48) [µs],76 (ID=49) [µs],87 (ID=50) [µs],77 (ID=51) [µs],66 (ID=52) [µs],78 (ID=53) [µs],67 (ID=54) [µs],68 (ID=55) [µs],55 (ID=56) [µs],56 (ID=57) [µs],58 (ID=58) [µs],57 (ID=59) [µs]
,,,,,577885560,,,,,,,,,,,,,,,,,,,,,,,,129218240,,302178680,,,,,,,,,,,,,,,,,397677080,555483440,,,,384170240,,,,,,
,,,,,577971760,,,,,,,,,,,,,,,,,,,,,,,,129237000,,302615160,,,,,,,,,,,,,,,,,397950280,555548600,,,,384338240,,,,,,
,,,,,591209280,,,,,,,,,,,,,,,,,,,,,,,,129329360,,302789760,,,,,,,,,,,,,,,,,399587920,555728840,,,,384503920,,,,,,
,,,,,591222760,,,,,,,,,,,,,,,,,,,,,,,,129347040,,302936360,,,,,,,,,,,,,,,,,399667600,555926280,,,,384941560,,,,,,
,,,,,591239880,,,,,,,,,,,,,,,,,,,,,,,,129495160,,303035560,,,,,,,,,,,,,,,,,399748480,556003040,,,,385349720,,,,,,
,,,,,591251840,,,,,,,,,,,,,,,,,,,,,,,,129501760,,303213880,,,,,,,,,,,,,,,,,399865240,556165200,,,,385574920,,,,,,
,,,,,591446200,,,,,,,,,,,,,,,,,,,,,,,,129666760,,315247960,,,,,,,,,,,,,,,,,400043440,556244600,,,,385621480,,,,,,
,,,,,591941960,,,,,,,,,,,,,,,,,,,,,,,,129679040,,315451840,,,,,,,,,,,,,,,,,400388880,566265240,,,,389786360,,,,,,
,,,,,593040600,,,,,,,,,,,,,,,,,,,,,,,,129847000,,315582000,,,,,,,,,,,,,,,,,407303760,566948760,,,,389790800,,,,,,
,,,,,593100640,,,,,,,,,,,,,,,,,,,,,,,,129856040,,315662120,,,,,,,,,,,,,,,,,407314160,576287000,,,,389799240,,,,,,
,,,,,593171960,,,,,,,,,,,,,,,,,,,,,,,,129942480,,316032040,,,,,,,,,,,,,,,,,407428520,576462200,,,,389988480,,,,,,
,,,,,594384960,,,,,,,,,,,,,,,,,,,,,,,,130088880,,316136080,,,,,,,,,,,,,,,,,407502480,577583120,,,,390088880,,,,,,
,,,,,594479960,,,,,,,,,,,,,,,,,,,,,,,,130092960,,316368240,,,,,,,,,,,,,,,,,407579680,577853440,,,,390428360,,,,,,
,,,,,594566480,,,,,,,,,,,,,,,,,,,,,,,,130170280,,316512200,,,,,,,,,,,,,,,,,407821120,578343040,,,,390653760,,,,,,
,,,,,594632080,,,,,,,,,,,,,,,,,,,,,,,,130205520,,316651600,,,,,,,,,,,,,,,,,407915080,591771760,,,,390798080,,,,,,
,,,,,594708680,,,,,,,,,,,,,,,,,,,,,,,,130259240,,316791040,,,,,,,,,,,,,,,,,408012000,592428280,,,,391092160,,,,,,
,,,,,596208840,,,,,,,,,,,,,,,,,,,,,,,,137437720,,317050600,,,,,,,,,,,,,,,,,408351560,593236040,,,,391163920,,,,,,
,,,,,596286760,,,,,,,,,,,,,,,,,,,,,,,,137443720,,317399120,,,,,,,,,,,,,,,,,423673120,593943360,,,,391383520,,,,,,
,,,,,596486800,,,,,,,,,,,,,,,,,,,,,,,,137451640,,317439400,,,,,,,,,,,,,,,,,423681920,594548920,,,,391871440,,,,,,
,,,,,596508080,,,,,,,,,,,,,,,,,,,,,,,,137461800,,317949560,,,,,,,,,,,,,,,,,423692560,594635360,,,,392321320,,,,,,
,,,,,596814960,,,,,,,,,,,,,,,,,,,,,,,,137495320,,318042280,,,,,,,,,,,,,,,,,423842320,595106120,,,,392430240,,,,,,
,,,,,596881800,,,,,,,,,,,,,,,,,,,,,,,,137540960,,318173280,,,,,,,,,,,,,,,,,423901480,595201760,,,,392583160,,,,,,
,,,,,596958920,,,,,,,,,,,,,,,,,,,,,,,,137560080,,318313680,,,,,,,,,,,,,,,,,423969840,595816600,,,,393001240,,,,,,
,,,,,597053480,,,,,,,,,,,,,,,,,,,,,,,,137599920,,318421040,,,,,,,,,,,,,,,,,424038280,596197520,,,,393771440,,,,,,
,,,,,597144960,,,,,,,,,,,,,,,,,,,,,,,,137603000,,318524640,,,,,,,,,,,,,,,,,424115320,596271720,,,,393898560,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137657000,,318689120,,,,,,,,,,,,,,,,,424192200,596651040,,,,394019840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137669480,,318802120,,,,,,,,,,,,,,,,,424437080,596751320,,,,394149760,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137721600,,318926400,,,,,,,,,,,,,,,,,424615800,,,,,394251560,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137735120,,318929440,,,,,,,,,,,,,,,,,435982520,,,,,394335280,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137798480,,319018320,,,,,,,,,,,,,,,,,435993200,,,,,397485520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137805600,,319171720,,,,,,,,,,,,,,,,,436003160,,,,,397571560,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137888040,,319207240,,,,,,,,,,,,,,,,,436109440,,,,,398031840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137991400,,320628400,,,,,,,,,,,,,,,,,436171960,,,,,398217600,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138000880,,320749480,,,,,,,,,,,,,,,,,436298680,,,,,398688600,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138102280,,320821080,,,,,,,,,,,,,,,,,436578200,,,,,398821400,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138110680,,320886600,,,,,,,,,,,,,,,,,436759320,,,,,398961880,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138206080,,320971240,,,,,,,,,,,,,,,,,436849880,,,,,399449400,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138212120,,321053200,,,,,,,,,,,,,,,,,436949840,,,,,399521120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138305040,,321271240,,,,,,,,,,,,,,,,,437065760,,,,,399713560,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138308080,,321413920,,,,,,,,,,,,,,,,,437278240,,,,,399851600,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138419160,,321428200,,,,,,,,,,,,,,,,,437498760,,,,,400126800,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138425920,,321531440,,,,,,,,,,,,,,,,,437933640,,,,,400587000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138547480,,321547840,,,,,,,,,,,,,,,,,451773560,,,,,400674680,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138552720,,321739600,,,,,,,,,,,,,,,,,451782920,,,,,407213800,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138771280,,321834400,,,,,,,,,,,,,,,,,451913400,,,,,407499880,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138797440,,334781080,,,,,,,,,,,,,,,,,452113720,,,,,407571960,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138864200,,334879200,,,,,,,,,,,,,,,,,452801200,,,,,407636480,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138878080,,334921040,,,,,,,,,,,,,,,,,453146080,,,,,407719680,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139038840,,334973080,,,,,,,,,,,,,,,,,453230280,,,,,407810040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139066640,,335017600,,,,,,,,,,,,,,,,,453599840,,,,,408204240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147295200,,335081560,,,,,,,,,,,,,,,,,453757440,,,,,408326680,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147301240,,335172320,,,,,,,,,,,,,,,,,457380600,,,,,408624160,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147308360,,335236280,,,,,,,,,,,,,,,,,457389840,,,,,408689280,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147315440,,335344320,,,,,,,,,,,,,,,,,457402200,,,,,423661240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147338240,,335693640,,,,,,,,,,,,,,,,,457495440,,,,,423829240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147375360,,336086560,,,,,,,,,,,,,,,,,457606880,,,,,424037640,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147417640,,336095480,,,,,,,,,,,,,,,,,457684280,,,,,424262960,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147462000,,336197280,,,,,,,,,,,,,,,,,457760520,,,,,424813120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147473720,,336388000,,,,,,,,,,,,,,,,,458258200,,,,,424937880,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147490320,,336516520,,,,,,,,,,,,,,,,,469774320,,,,,425210240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147568280,,336821240,,,,,,,,,,,,,,,,,469779240,,,,,425331640,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147663920,,344073360,,,,,,,,,,,,,,,,,469791720,,,,,425537720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147669720,,344153200,,,,,,,,,,,,,,,,,470000160,,,,,425617280,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147767000,,344209400,,,,,,,,,,,,,,,,,470323840,,,,,436042040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147770680,,344346480,,,,,,,,,,,,,,,,,470889200,,,,,436093960,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147861200,,344572160,,,,,,,,,,,,,,,,,471115440,,,,,436300320,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147869920,,344669240,,,,,,,,,,,,,,,,,471258600,,,,,436365320,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147973360,,344683440,,,,,,,,,,,,,,,,,471847720,,,,,436423240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147989440,,344788560,,,,,,,,,,,,,,,,,473600560,,,,,436500120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148105520,,344924680,,,,,,,,,,,,,,,,,473617640,,,,,436575880,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148120160,,345005920,,,,,,,,,,,,,,,,,473641920,,,,,436660080,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148227600,,345312560,,,,,,,,,,,,,,,,,473683760,,,,,436940320,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148243240,,345455760,,,,,,,,,,,,,,,,,473751720,,,,,436944720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148368560,,345896000,,,,,,,,,,,,,,,,,473938480,,,,,437166000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148395520,,346114640,,,,,,,,,,,,,,,,,474215280,,,,,437296520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148537040,,346126440,,,,,,,,,,,,,,,,,476848600,,,,,437385480,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148551000,,346393760,,,,,,,,,,,,,,,,,476856800,,,,,437596080,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148688000,,347888480,,,,,,,,,,,,,,,,,476892720,,,,,437905160,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148702040,,347976280,,,,,,,,,,,,,,,,,477616400,,,,,451762960,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153984120,,348168240,,,,,,,,,,,,,,,,,477740080,,,,,451841080,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153990960,,348253000,,,,,,,,,,,,,,,,,493694000,,,,,452044160,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153999200,,348258160,,,,,,,,,,,,,,,,,493702680,,,,,452158160,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154014960,,348352320,,,,,,,,,,,,,,,,,493961880,,,,,452336880,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154035080,,348446880,,,,,,,,,,,,,,,,,494027240,,,,,452412960,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154074760,,348661160,,,,,,,,,,,,,,,,,494241760,,,,,452550240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154091400,,348667640,,,,,,,,,,,,,,,,,494322160,,,,,452790560,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154139360,,348776360,,,,,,,,,,,,,,,,,494496600,,,,,452903040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154223400,,360672120,,,,,,,,,,,,,,,,,494792480,,,,,453410200,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154295160,,360839600,,,,,,,,,,,,,,,,,495015320,,,,,453529000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154361120,,360895400,,,,,,,,,,,,,,,,,495303320,,,,,453724120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154365080,,360988520,,,,,,,,,,,,,,,,,495409880,,,,,453839120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154454880,,361131600,,,,,,,,,,,,,,,,,505922160,,,,,453902600,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154556880,,361144320,,,,,,,,,,,,,,,,,505933440,,,,,457252840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154659880,,361234360,,,,,,,,,,,,,,,,,506685960,,,,,457273800,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154667560,,361309000,,,,,,,,,,,,,,,,,506784800,,,,,457513120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154824040,,361316880,,,,,,,,,,,,,,,,,506888840,,,,,457684520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154828000,,361510200,,,,,,,,,,,,,,,,,507116160,,,,,457768320,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155004800,,361612120,,,,,,,,,,,,,,,,,507494640,,,,,457926400,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155011680,,361841200,,,,,,,,,,,,,,,,,508176560,,,,,458328920,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155232920,,361968720,,,,,,,,,,,,,,,,,508577360,,,,,458577000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155410080,,362091560,,,,,,,,,,,,,,,,,508692040,,,,,469761840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155517360,,362124320,,,,,,,,,,,,,,,,,510375240,,,,,469880240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163470840,,366334400,,,,,,,,,,,,,,,,,510427040,,,,,469936880,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163479280,,366358960,,,,,,,,,,,,,,,,,510545120,,,,,470032200,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163485760,,366544320,,,,,,,,,,,,,,,,,510652560,,,,,470240920,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163507080,,366696200,,,,,,,,,,,,,,,,,510749840,,,,,470321720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163521400,,366705560,,,,,,,,,,,,,,,,,510832120,,,,,470400520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163562080,,366866000,,,,,,,,,,,,,,,,,511192280,,,,,470483200,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163609160,,366949480,,,,,,,,,,,,,,,,,516225040,,,,,470869280,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163668400,,367096760,,,,,,,,,,,,,,,,,516239280,,,,,470977280,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163675760,,367288280,,,,,,,,,,,,,,,,,516358640,,,,,471098400,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163694480,,367404920,,,,,,,,,,,,,,,,,516559240,,,,,471189480,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163742120,,367499160,,,,,,,,,,,,,,,,,516563080,,,,,471480760,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163752720,,367553280,,,,,,,,,,,,,,,,,517472800,,,,,471659280,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163821280,,383218360,,,,,,,,,,,,,,,,,531429760,,,,,473529720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163831920,,383237640,,,,,,,,,,,,,,,,,531435640,,,,,473550000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163897480,,383337200,,,,,,,,,,,,,,,,,531444840,,,,,473613040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163912080,,383435440,,,,,,,,,,,,,,,,,531563240,,,,,473809120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163997480,,383492480,,,,,,,,,,,,,,,,,531625240,,,,,474004040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164003680,,383574960,,,,,,,,,,,,,,,,,531698000,,,,,474117840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164087840,,383649920,,,,,,,,,,,,,,,,,531840560,,,,,474206640,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164182760,,383653320,,,,,,,,,,,,,,,,,532014840,,,,,474289080,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164188920,,383906800,,,,,,,,,,,,,,,,,532224960,,,,,474541800,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164290880,,384212240,,,,,,,,,,,,,,,,,532604480,,,,,476777960,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164298680,,384299400,,,,,,,,,,,,,,,,,533044480,,,,,477277880,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164407760,,384529840,,,,,,,,,,,,,,,,,545359840,,,,,477592440,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164419080,,384653880,,,,,,,,,,,,,,,,,545363040,,,,,477848800,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164592440,,385102760,,,,,,,,,,,,,,,,,545367160,,,,,478045920,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164614080,,385369960,,,,,,,,,,,,,,,,,545377320,,,,,493682160,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164774120,,389836440,,,,,,,,,,,,,,,,,545586360,,,,,493749320,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164791880,,389839760,,,,,,,,,,,,,,,,,545646280,,,,,494020080,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164870800,,389884960,,,,,,,,,,,,,,,,,545772920,,,,,494229360,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164963840,,390013440,,,,,,,,,,,,,,,,,545837160,,,,,494480400,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164991000,,390020960,,,,,,,,,,,,,,,,,546213120,,,,,494786840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165070440,,390121120,,,,,,,,,,,,,,,,,546326240,,,,,494876360,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177068640,,390230240,,,,,,,,,,,,,,,,,546479680,,,,,495395240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177074480,,390436320,,,,,,,,,,,,,,,,,546803360,,,,,495483480,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177081240,,390538560,,,,,,,,,,,,,,,,,546913880,,,,,495627720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177091280,,390669080,,,,,,,,,,,,,,,,,555023640,,,,,505907520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177110040,,390672960,,,,,,,,,,,,,,,,,555030440,,,,,506152760,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177141160,,390810360,,,,,,,,,,,,,,,,,555040480,,,,,506740920,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177174560,,391120760,,,,,,,,,,,,,,,,,555114120,,,,,506871680,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177230320,,391219240,,,,,,,,,,,,,,,,,555169640,,,,,507340240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177313080,,391302360,,,,,,,,,,,,,,,,,555313520,,,,,507687120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177320720,,391492120,,,,,,,,,,,,,,,,,555497120,,,,,507994720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177339800,,391729680,,,,,,,,,,,,,,,,,555630840,,,,,508058120,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177397880,,391879640,,,,,,,,,,,,,,,,,556022160,,,,,508226280,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177408360,,392133120,,,,,,,,,,,,,,,,,564877640,,,,,508520840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177493600,,392294800,,,,,,,,,,,,,,,,,564882080,,,,,508781840,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177498160,,392552640,,,,,,,,,,,,,,,,,564887760,,,,,509079520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177581960,,392675640,,,,,,,,,,,,,,,,,564896480,,,,,510820640,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177585240,,392929360,,,,,,,,,,,,,,,,,565063760,,,,,511428000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177666480,,392968360,,,,,,,,,,,,,,,,,565136960,,,,,511485920,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177670600,,393460840,,,,,,,,,,,,,,,,,565267160,,,,,516196520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177749760,,393496720,,,,,,,,,,,,,,,,,565340560,,,,,516403600,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177753960,,394029200,,,,,,,,,,,,,,,,,565419720,,,,,516554240,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177862640,,394145640,,,,,,,,,,,,,,,,,565521960,,,,,531406040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177868120,,394390040,,,,,,,,,,,,,,,,,566182560,,,,,531409080,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177967840,,397063280,,,,,,,,,,,,,,,,,566363480,,,,,531618480,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177972760,,397160720,,,,,,,,,,,,,,,,,566662440,,,,,531678000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178075480,,397213960,,,,,,,,,,,,,,,,,566752640,,,,,531771720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178081800,,397225720,,,,,,,,,,,,,,,,,566965800,,,,,532105720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178196200,,397303240,,,,,,,,,,,,,,,,,576302160,,,,,532768040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178209480,,397390520,,,,,,,,,,,,,,,,,576311200,,,,,533142440,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178473320,,397471680,,,,,,,,,,,,,,,,,576323160,,,,,545347920,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178559760,,397542520,,,,,,,,,,,,,,,,,576546200,,,,,545351040,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178565880,,397773240,,,,,,,,,,,,,,,,,576612640,,,,,545363720,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178684360,,397937480,,,,,,,,,,,,,,,,,576833360,,,,,545374000,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178691080,,398044400,,,,,,,,,,,,,,,,,577130520,,,,,545583640,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178878200,,398237400,,,,,,,,,,,,,,,,,577369760,,,,,545640160,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178980640,,399542520,,,,,,,,,,,,,,,,,577492640,,,,,545702600,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178985080,,399565240,,,,,,,,,,,,,,,,,577734480,,,,,545780160,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186694880,,399665040,,,,,,,,,,,,,,,,,577737960,,,,,546162520,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186701280,,399861400,,,,,,,,,,,,,,,,,577877040,,,,,546924440,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186705680,,399986880,,,,,,,,,,,,,,,,,577967040,,,,,555010440,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186708880,,400138480,,,,,,,,,,,,,,,,,577971120,,,,,555251440,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186726560,,400243520,,,,,,,,,,,,,,,,,578107120,,,,,555306640,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186740880,,400522480,,,,,,,,,,,,,,,,,591172200,,,,,555365080,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186781800,,400560960,,,,,,,,,,,,,,,,,591181640,,,,,555551200,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186827400,,407276760,,,,,,,,,,,,,,,,,591186240,,,,,555623920,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186890760,,407297640,,,,,,,,,,,,,,,,,591190960,,,,,555728680,,,,,,
